DateTime,Open,High,Low,Close,Volume,log_ret,fracdiff
2022-09-05 12:00:00,19701.95,19755.31,19667.02,19727.37,10031.01343,0.0012893959886610574,0.09594290037660791
2022-09-05 13:00:00,19726.45,19795.88,19710.51,19744.01,9370.69083,0.0008431426003228218,0.0962238836948579
2022-09-05 14:00:00,19743.22,19880.0,19725.65,19843.21,10278.38284,0.005011728918439195,0.10072350090035442
2022-09-05 15:00:00,19843.81,19950.7,19832.3,19854.59,15526.80831,0.000573331535335784,0.09822783350378117
2022-09-05 16:00:00,19854.59,19912.4,19821.22,19845.97,10757.66577,-0.0004342508083239653,0.096845795614664
2022-09-05 17:00:00,19845.97,19858.46,19790.78,19826.49,7421.89084,-0.0009820415253075881,0.0957894619407238
2022-09-05 18:00:00,19826.49,19846.65,19670.14,19741.39,12137.33988,-0.00430147539948445,0.09194906947778847
2022-09-05 19:00:00,19741.78,19778.0,19692.0,19708.64,7460.33377,-0.0016603286498625737,0.09289996449143345
2022-09-05 20:00:00,19708.64,19794.99,19697.1,19739.7,7636.04202,0.0015747180448346951,0.09598162759201934
2022-09-05 21:00:00,19740.62,19800.0,19700.0,19750.01,4805.3554699999995,0.0005221613546541865,0.0959891270423654
2022-09-05 22:00:00,19750.01,19820.77,19723.7,19804.57,8172.84173,0.002758721473093823,0.09847426084459521
2022-09-05 23:00:00,19805.95,19870.8,19752.88,19796.84,9990.32415,-0.00039039014510712186,0.09642521094627376
2022-09-06 00:00:00,19795.34,20174.58,19776.67,20101.01,18887.74022,0.015247733554719143,0.1115993344434294
2022-09-06 01:00:00,20100.26,20180.0,19755.05,19771.81,19653.50113,-0.01651287670913848,0.08585718004103882
2022-09-06 02:00:00,19771.81,19828.78,19673.44,19816.58,19355.07434,0.0022617751863892436,0.09615238005187088
2022-09-06 03:00:00,19816.36,19827.0,19701.55,19790.01,10850.51777,-0.0013416961160166475,0.09455586757432499
2022-09-06 04:00:00,19790.01,19855.49,19755.0,19761.82,9873.41296,-0.0014254715786062306,0.09406171881823866
2022-09-06 05:00:00,19761.95,19842.7,19730.74,19780.9,11391.48241,0.0009650323235603836,0.09611471481382239
2022-09-06 06:00:00,19782.1,19894.58,19763.54,19858.23,11154.42064,0.003901705113178563,0.09972544875149403
2022-09-06 07:00:00,19858.23,19948.14,19846.84,19905.79,12193.82769,0.0023921134069950583,0.09981239383533058
2022-09-06 08:00:00,19906.88,20027.29,19861.4,20016.57,12504.41357,0.00554978635212806,0.1035019024027708
2022-09-06 09:00:00,20017.81,20030.82,19877.08,19915.05,11783.19427,-0.0050847032365076705,0.09461849012882695
2022-09-06 10:00:00,19915.05,20003.64,19900.16,19914.91,9111.03394,-7.029884037011159e-06,0.09676177124890195
2022-09-06 11:00:00,19915.44,19962.0,19860.66,19918.33,11088.95527,0.00017171588394040933,0.09709326166401766
2022-09-06 12:00:00,19918.33,19993.67,19846.39,19854.93,13998.78785,-0.0031880742840204633,0.09380342762886151
2022-09-06 13:00:00,19852.88,19908.73,19710.0,19781.57,17262.90628,-0.0037016428678542388,0.09196751097431566
2022-09-06 14:00:00,19780.65,19864.75,19663.7,19838.81,21170.98111,0.0028894240703211346,0.09742056272980548
2022-09-06 15:00:00,19838.81,19888.26,19772.89,19818.37,15159.18749,-0.0010308348606733176,0.09524469116820455
2022-09-06 16:00:00,19818.37,19855.0,19677.31,19747.25,14040.25042,-0.0035950442125388406,0.09220686461724092
2022-09-06 17:00:00,19747.25,19756.33,18900.0,19102.32,36618.67851,-0.0332044475011654,0.06129397798415859
2022-09-06 18:00:00,19102.3,19135.48,18945.05,18958.66,18616.99875,-0.0075489744209895045,0.07417675529227985
2022-09-06 19:00:00,18958.66,19019.61,18733.97,18824.41,18571.29777,-0.007106387330439958,0.07583954212322297
2022-09-06 20:00:00,18823.48,19011.22,18649.51,18982.41,17755.15199,0.00835832899165627,0.0913883960613262
2022-09-06 21:00:00,18983.59,19120.0,18922.3,18978.6,6955.24684,-0.00020073227834528046,0.08867804207140395
2022-09-06 22:00:00,18978.6,19000.0,18880.62,18909.14,8469.17668,-0.0036666255532350044,0.08562555646628489
2022-09-06 23:00:00,18908.09,18920.0,18782.13,18790.61,9848.81928,-0.006288126078359775,0.08212964513448817
2022-09-07 00:00:00,18790.61,18873.17,18656.19,18833.11,15856.22484,0.002259214031830807,0.08910640230022615
2022-09-07 01:00:00,18833.11,18861.22,18764.15,18787.65,10727.61927,-0.0024167519277376254,0.0867170772818735
2022-09-07 02:00:00,18787.65,18828.53,18510.77,18611.13,15366.98897,-0.00943995022539695,0.0792887671814313
2022-09-07 03:00:00,18610.75,18749.33,18608.16,18745.85,11261.60114,0.007212605731489453,0.09292947634839877
2022-09-07 04:00:00,18745.01,18760.6,18671.22,18721.62,9598.918,-0.001293388818501628,0.08897038351897102
2022-09-07 05:00:00,18720.89,18799.68,18707.23,18759.07,8967.77585,0.001998363021753624,0.09182183312513637
2022-09-07 06:00:00,18759.31,18843.68,18726.48,18792.95,9070.452870000001,0.0018044307173191365,0.09283704966219197
2022-09-07 07:00:00,18793.8,18823.97,18722.98,18800.43,10220.87606,0.00039794240894050064,0.09224848112370054
2022-09-07 08:00:00,18799.61,18859.98,18768.0,18804.98,9204.16043,0.00024198646004411432,0.09221181618051588
2022-09-07 09:00:00,18804.99,18823.67,18764.04,18788.19,7343.08074,-0.0008932474232092426,0.09120982595464255
2022-09-07 10:00:00,18788.19,18804.35,18730.01,18748.71,8188.9602700000005,-0.0021035309020046643,0.08970825587164555
2022-09-07 11:00:00,18748.71,18782.54,18691.22,18739.59,9886.09963,-0.0004865518137614252,0.09068950027376665
2022-09-07 12:00:00,18739.78,18786.47,18674.33,18779.9,10656.08588,0.0021487507164787635,0.09353990019944725
2022-09-07 13:00:00,18779.9,18931.8,18773.39,18840.36,18942.42079,0.003214228293602379,0.09577903871628557
2022-09-07 14:00:00,18840.93,18968.58,18814.22,18905.71,14846.05438,0.003462615593831711,0.09727892421394202
2022-09-07 15:00:00,18905.71,18936.17,18849.67,18871.35,11228.50534,-0.0018190938879343536,0.09305688361115827
2022-09-07 16:00:00,18870.6,18981.22,18850.42,18916.41,13195.70226,0.0023849003676058894,0.0960201350927612
2022-09-07 17:00:00,18916.41,19031.88,18906.0,18998.95,12093.76272,0.004353915162067133,0.09894697420649656
2022-09-07 18:00:00,18998.95,19188.5,18960.0,19074.73,16534.64511,0.003980707936174585,0.10002827347288878
2022-09-07 19:00:00,19074.73,19200.0,18990.01,18992.38,14080.69585,-0.00432657632590959,0.09266996475364309
2022-09-07 20:00:00,18992.37,19454.05,18987.89,19387.62,22878.3499,0.020596871946881413,0.11508449132368881
2022-09-07 21:00:00,19387.62,19464.06,19273.46,19364.28,9577.33864,-0.0012045862433712829,0.10164769556567421
2022-09-07 22:00:00,19364.28,19427.0,19314.05,19337.21,9982.01993,-0.0013989127764624737,0.0985037637865318
2022-09-07 23:00:00,19337.2,19353.08,19246.24,19292.84,7686.43993,-0.002297176395670012,0.09602517632876761
2022-09-08 00:00:00,19292.85,19384.81,19230.96,19304.51,9421.3868,0.0006047047455647404,0.09754160964949321
2022-09-08 01:00:00,19304.51,19330.02,19151.48,19183.59,8638.09015,-0.00628352128856125,0.09081452558508474
2022-09-08 02:00:00,19183.18,19257.53,19182.35,19238.62,6918.06016,0.0028644910133057704,0.09723516472967653
2022-09-08 03:00:00,19238.62,19260.0,19191.23,19218.4,6921.5607,-0.0010515636345846836,0.0950530605758253
2022-09-08 04:00:00,19218.4,19391.22,19211.16,19352.29,10159.21982,0.006942605267807143,0.10250136047442027
2022-09-08 05:00:00,19351.56,19366.96,19285.09,19302.79,7029.05661,-0.0025611136780533564,0.09584287568893757
2022-09-08 06:00:00,19302.6,19351.64,19224.0,19234.31,8804.88316,-0.0035539815958993215,0.09300909117786915
2022-09-08 07:00:00,19234.94,19267.35,19056.0,19171.66,17613.60172,-0.0032625165082728227,0.09179830823730306
2022-09-08 08:00:00,19171.6,19233.07,19144.29,19227.74,9485.10041,0.0029208810487015495,0.0970084550611876
2022-09-08 09:00:00,19226.9,19240.38,19142.29,19185.04,8605.4149,-0.002223219334179344,0.09354403611912687
2022-09-08 10:00:00,19185.77,19350.99,19172.63,19307.68,11371.83701,0.006372135560892403,0.10113727139000339
2022-09-08 11:00:00,19307.68,19397.71,19279.08,19311.15,8983.03667,0.00017970508217579492,0.0977350512443671
2022-09-08 12:00:00,19311.6,19378.19,19099.91,19143.12,17276.27335,-0.008739267157412935,0.08824026639421945
2022-09-08 13:00:00,19143.12,19358.94,19012.0,19227.67,23631.72004,0.004407005268433773,0.09758486729729832
2022-09-08 14:00:00,19227.67,19320.44,19093.6,19315.83,19413.37003,0.004574579565530664,0.10039041026391615
2022-09-08 15:00:00,19314.44,19349.46,19226.02,19250.81,13058.16418,-0.003371829207951623,0.09412102262821875
2022-09-08 16:00:00,19250.81,19263.16,19093.13,19189.8,14205.33226,-0.003174249900163208,0.09238751009193891
2022-09-08 17:00:00,19189.78,19246.26,19118.46,19199.28,12777.6069,0.0004938904601361267,0.09492609925471207
2022-09-08 18:00:00,19198.57,19246.68,19168.0,19201.24,9962.24108,0.00010208195106231698,0.0951473513891159
2022-09-08 19:00:00,19200.43,19354.04,19181.3,19352.38,9722.83423,0.007840549046594035,0.10305644129020664
2022-09-08 20:00:00,19352.38,19458.25,19328.2,19376.49,10821.03865,0.0012450661800662284,0.09966802278062659
2022-09-08 21:00:00,19376.49,19383.37,19283.57,19331.89,4151.25745,-0.0023044115892560065,0.09572777581738556
2022-09-08 22:00:00,19331.89,19333.2,19251.9,19306.12,7295.2720500000005,-0.0013339198277104046,0.09522781565239669
2022-09-08 23:00:00,19305.46,19342.29,19281.0,19319.77,6546.9244,0.0007067798602557055,0.09671020182295109
2022-09-09 00:00:00,19320.54,19399.81,19291.75,19367.99,8654.49193,0.0024927793684470212,0.09887364032938528
2022-09-09 01:00:00,19367.37,19392.81,19327.05,19334.01,6998.50358,-0.001755982054228183,0.09555224944047502
2022-09-09 02:00:00,19334.86,19451.89,19331.53,19398.31,8927.52944,0.0033202276068039814,0.09958264651687898
2022-09-09 03:00:00,19398.31,19956.12,19390.06,19950.73,20866.8486,0.028079785272489534,0.12570770084779603
2022-09-09 04:00:00,19949.59,20454.58,19928.47,20361.17,27567.46597,0.02036392150497965,0.1288129224217176
2022-09-09 05:00:00,20361.16,20688.0,20341.32,20534.0,22742.07192,0.008452393226675943,0.12147157747055815
2022-09-09 06:00:00,20533.97,20800.0,20470.78,20693.48,17902.52565,0.007736625933829461,0.1199894299918487
2022-09-09 07:00:00,20693.13,20763.99,20586.66,20631.76,16472.09927,-0.0029870387148809843,0.10916871342874757
2022-09-09 08:00:00,20631.76,20976.2,20625.26,20779.91,18669.1599,0.007155018478396447,0.11531740218658548
2022-09-09 09:00:00,20779.91,20792.71,20631.6,20747.46,15072.942649999999,-0.0015628250286360854,0.10811083179687486
2022-09-09 10:00:00,20747.46,21200.0,20715.0,21074.56,25861.30913,0.015642796307173572,0.12279719602875971
2022-09-09 11:00:00,21074.89,21090.83,20879.1,20937.72,18363.03383,-0.006514308859886647,0.10587471415372818
2022-09-09 12:00:00,20937.72,21261.22,20918.44,21074.36,23141.72086,0.006504818699759072,0.11360641999202059
2022-09-09 13:00:00,21075.04,21096.3,20912.37,21004.97,21728.52383,-0.0032980593035758232,0.10566227197806377
2022-09-09 14:00:00,21003.75,21124.4,20964.42,21100.12,20358.07517,0.0045196512806880695,0.11068210049592686
2022-09-09 15:00:00,21100.69,21337.72,21057.02,21266.79,24648.22974,0.0078679733692189,0.11527702648851168
2022-09-09 16:00:00,21266.76,21403.05,21143.53,21295.52,26768.93854,0.0013500209158526745,0.11082635421461973
2022-09-09 17:00:00,21297.42,21437.9,21171.22,21246.72,21161.98848,-0.002294191439103518,0.10605399252906622
2022-09-09 18:00:00,21245.55,21254.29,21129.0,21168.86,16647.30412,-0.003671296606221388,0.10259402718185484
2022-09-09 19:00:00,21168.86,21314.02,21152.96,21291.62,15029.52419,0.005782334163147922,0.1100505075106053
2022-09-09 20:00:00,21291.62,21340.0,21205.81,21294.5,9878.99999,0.00013525533692160377,0.10666504597447002
2022-09-09 21:00:00,21293.71,21334.42,21186.07,21250.38,6168.0954,-0.00207404584597683,0.10359226475447159
2022-09-09 22:00:00,21250.38,21399.99,21225.2,21347.09,12784.08572,0.00454065305568875,0.1087853638717231
2022-09-09 23:00:00,21346.47,21597.22,21247.74,21360.11,22506.27861,0.0006097332722995986,0.10647047825120204
2022-09-10 00:00:00,21361.62,21391.65,21163.25,21258.74,18546.09215,-0.0047570589616358384,0.10054863975809347
2022-09-10 01:00:00,21258.39,21346.2,21251.22,21289.63,9901.43136,0.0014519947733408422,0.1042794430214311
2022-09-10 02:00:00,21289.63,21316.25,21195.08,21301.74,9371.31613,0.0005686598165937112,0.10412929653988456
2022-09-10 03:00:00,21302.94,21376.49,21279.31,21303.07,8426.91104,6.243426507153324e-05,0.1036041129411327
2022-09-10 04:00:00,21301.88,21456.13,21292.3,21453.23,12277.50762,0.007024023003326074,0.11031290680760897
2022-09-10 05:00:00,21453.94,21672.24,21417.88,21543.98,19805.56587,0.004221210387987987,0.11008824586178889
2022-09-10 06:00:00,21544.66,21585.0,21462.39,21525.26,12200.30177,-0.000869297957375621,0.10564259221979988
2022-09-10 07:00:00,21525.26,21560.93,21251.59,21283.87,15119.0247,-0.011277620377766792,0.0938059122566326
2022-09-10 08:00:00,21283.89,21385.23,21278.54,21327.82,12273.03351,0.0020628149498266818,0.10210182604892104
2022-09-10 09:00:00,21327.82,21393.99,21300.01,21321.97,9408.49911,-0.00027432726101046394,0.1015368287205618
2022-09-10 10:00:00,21322.5,21386.94,21253.5,21340.75,11598.5041,0.0008803939933046976,0.10263913639860256
2022-09-10 11:00:00,21341.17,21375.6,21282.02,21285.11,9331.22774,-0.0026106232977126742,0.09952267967539896
2022-09-10 12:00:00,21285.11,21363.01,21169.25,21309.23,15873.8332,0.001132544961520254,0.10208315383408006
2022-09-10 13:00:00,21308.63,21313.15,21132.0,21174.38,12863.46587,-0.006348351888580381,0.0952618024931855
2022-09-10 14:00:00,21172.82,21283.23,21111.13,21242.48,12413.59896,0.003210990087990156,0.10219341314012986
2022-09-10 15:00:00,21242.48,21296.1,21190.09,21219.36,11468.68974,-0.0010889778815416883,0.09986936128073154
2022-09-10 16:00:00,21220.18,21446.97,21171.44,21407.08,16491.44534,0.008807735928638483,0.10923114342998197
2022-09-10 17:00:00,21408.24,21423.8,21280.06,21287.12,10735.44534,-0.005619513455405584,0.09842124190802792
2022-09-10 18:00:00,21287.84,21487.99,21281.1,21447.62,13029.20702,0.007511488528990347,0.10827599291429912
2022-09-10 19:00:00,21446.86,21646.0,21433.4,21579.1,13883.405780000001,0.006111570170600043,0.11006263185920417
2022-09-10 20:00:00,21579.1,21598.95,21361.64,21423.53,12546.247809999999,-0.007235402982897879,0.09826349836722592
2022-09-10 21:00:00,21423.53,21796.18,21420.36,21606.07,11016.02678,0.008484443035597906,0.10989920190091595
2022-09-10 22:00:00,21606.07,21810.8,21580.0,21758.0,17082.44701,0.007007212268560999,0.11204094297428746
2022-09-10 23:00:00,21757.98,21792.63,21641.02,21648.34,12334.10709,-0.005052728854917473,0.10174140955953348
2022-09-11 00:00:00,21647.21,21682.6,21537.58,21548.91,10049.83834,-0.004603541919833986,0.09877751733003493
2022-09-11 01:00:00,21548.91,21671.32,21530.11,21610.85,10448.95624,0.002870268162940331,0.10425124552678611
2022-09-11 02:00:00,21610.15,21625.64,21450.01,21507.1,9854.97204,-0.004812390210092943,0.09803488650696401
2022-09-11 03:00:00,21505.86,21565.11,21504.44,21542.42,7502.01819,0.0016409013584863228,0.10225921385294434
2022-09-11 04:00:00,21542.42,21643.61,21537.18,21556.42,8822.66499,0.0006496694803116431,0.10230333018742144
2022-09-11 05:00:00,21555.12,21617.53,21524.2,21590.3,8402.73532,0.0015704557363004402,0.10339509764714094
2022-09-11 06:00:00,21590.3,21634.4,21350.0,21442.22,14291.14932,-0.006882264133754737,0.09542216190572539
2022-09-11 07:00:00,21442.22,21620.95,21428.56,21611.49,11704.38756,0.007863242083941228,0.10711950409286075
2022-09-11 08:00:00,21610.82,21726.6,21557.38,21670.68,12618.30349,0.002735077141385622,0.1057822316149899
2022-09-11 09:00:00,21670.68,21698.35,21584.22,21604.0,9945.23222,-0.0030817121130126872,0.10036410695497011
2022-09-11 10:00:00,21604.14,21676.52,21571.43,21593.97,8961.43819,-0.0004643736814596003,0.10109690878707589
2022-09-11 11:00:00,21594.82,21698.36,21593.2,21613.03,11192.09236,0.0008822645051192017,0.10226709638011222
2022-09-11 12:00:00,21613.03,21653.15,21500.0,21615.47,13756.46709,0.00011288848803892093,0.10183230824346978
2022-09-11 13:00:00,21616.74,21627.32,21506.3,21542.93,11333.41072,-0.003361573566654758,0.09823862402064698
2022-09-11 14:00:00,21542.93,21568.18,21455.0,21511.69,11872.53723,-0.0014511801745050472,0.09867451736702648
2022-09-11 15:00:00,21511.69,21753.75,21496.37,21643.16,16507.10279,0.006092960894360404,0.10593813629052562
2022-09-11 16:00:00,21642.07,21723.63,21591.79,21679.07,12322.90889,0.0016578097768460696,0.10421297411403252
2022-09-11 17:00:00,21679.07,21860.0,21600.0,21628.35,16062.38028,-0.0023423248574745577,0.10025859634415468
2022-09-11 18:00:00,21628.35,21682.52,21530.0,21548.83,12359.72722,-0.003683431382428502,0.09749233272760804
2022-09-11 19:00:00,21549.78,21629.55,21540.35,21617.99,9050.27545,0.0032043156839356643,0.10291144764563498
2022-09-11 20:00:00,21617.99,21680.7,21456.67,21635.72,16364.93994,0.0008198141150444938,0.10219087613339894
2022-09-11 21:00:00,21634.98,21736.49,21463.0,21511.51,10315.91105,-0.005757511808706603,0.09569545609203445
2022-09-11 22:00:00,21511.51,21684.36,21509.97,21635.88,14271.1547,0.00576490695933657,0.10469465565840075
2022-09-11 23:00:00,21635.88,21850.0,21576.65,21826.87,12691.94787,0.008788731930960244,0.11058327528934164
2022-09-12 00:00:00,21826.87,21855.51,21632.89,21637.99,14759.33137,-0.008691213497703838,0.09615136052957318
2022-09-12 01:00:00,21638.38,22374.0,21569.1,22044.29,26039.43365,0.018603045326270096,0.11870462274864302
2022-09-12 02:00:00,22044.75,22101.47,21659.26,21768.53,25541.64916,-0.012588262590778894,0.09537345372367767
2022-09-12 03:00:00,21769.77,21833.61,21538.51,21656.87,19347.9701,-0.005142623721845077,0.09564517317101284
2022-09-12 04:00:00,21656.43,21749.0,21627.34,21715.19,12078.71807,0.002689290531687665,0.10190089868490837
2022-09-12 05:00:00,21714.49,21793.13,21671.23,21785.59,12506.23481,0.0032367263971600103,0.10420460702779444
2022-09-12 06:00:00,21785.59,21847.82,21699.2,21818.89,13505.53762,0.0015273662923467064,0.10372508429769489
2022-09-12 07:00:00,21817.99,22232.09,21802.0,22193.64,25815.477,0.017029652996460667,0.11941500243294456
2022-09-12 08:00:00,22195.78,22328.9,22111.52,22228.44,22996.53055,0.001566788728442928,0.11036206041131891
2022-09-12 09:00:00,22227.66,22258.91,22122.3,22167.34,15921.622010000001,-0.0027525156028884467,0.1043911214446247
2022-09-12 10:00:00,22167.34,22222.08,21970.43,22154.46,16864.98566,-0.0005812038483351134,0.1041524921543946
2022-09-12 11:00:00,22154.46,22472.68,22102.61,22312.75,21748.21608,0.0071194333350070235,0.11115956554300332
2022-09-12 12:00:00,22313.57,22424.69,22202.21,22355.25,18180.95669,0.0019029288450283727,0.10846364588732094
2022-09-12 13:00:00,22355.25,22467.35,22277.24,22394.96,17729.5391,0.0017747407407873851,0.10795183703521793
2022-09-12 14:00:00,22394.96,22488.0,22293.88,22316.39,16655.20439,-0.0035145474638985734,0.10249792579996075
2022-09-12 15:00:00,22316.4,22347.0,22000.0,22114.5,18209.48069,-0.009087884104950972,0.09474783196423964
2022-09-12 16:00:00,22112.59,22273.59,22010.96,22217.41,16320.47272,0.004642713785633492,0.10475476080909729
2022-09-12 17:00:00,22218.23,22385.7,22137.43,22355.8,14466.63758,0.006209579461742363,0.1090814885598057
2022-09-12 18:00:00,22355.8,22415.0,22270.0,22398.91,14180.08909,0.0019265017395145548,0.1070432587235377
2022-09-12 19:00:00,22397.23,22454.0,22356.77,22426.08,12385.70363,0.0012122703575581583,0.10622228570276881
2022-09-12 20:00:00,22428.25,22480.71,22363.11,22402.97,11242.35144,-0.0010310279627695612,0.10377407158739693
2022-09-12 21:00:00,22402.97,22429.0,22252.37,22337.28,8250.67838,-0.002936507829266176,0.10089222298995892
2022-09-12 22:00:00,22337.28,22405.29,22259.44,22323.5,10963.92393,-0.0006170962727159053,0.10179046655244939
2022-09-12 23:00:00,22323.5,22404.0,22311.13,22395.74,9684.87456,0.0032308269477840353,0.10552245344122824
2022-09-13 00:00:00,22395.44,22445.86,22106.66,22213.49,16484.36275,-0.008171000216592962,0.09546030869421784
2022-09-13 01:00:00,22213.49,22289.89,22151.63,22237.35,12672.27484,0.0010735456199051578,0.10101507496037598
2022-09-13 02:00:00,22236.79,22280.0,22054.07,22255.89,14552.62775,0.0008333850748137161,0.10194387599923616
2022-09-13 03:00:00,22255.86,22284.8,22156.98,22231.58,10758.39928,-0.0010928921073587135,0.10050159906044343
2022-09-13 04:00:00,22232.72,22367.82,22178.57,22285.56,10764.162190000001,0.0024251345192409907,0.10355073094786782
2022-09-13 05:00:00,22285.0,22434.77,22264.97,22385.33,13169.03854,0.004466898505672386,0.1066714069629704
2022-09-13 06:00:00,22384.52,22627.0,22247.51,22317.85,18473.02033,-0.0030190268904359214,0.10071452161765748
2022-09-13 07:00:00,22318.06,22441.06,22257.58,22273.09,20317.15067,-0.002007583380541227,0.09985003030948825
2022-09-13 08:00:00,22271.59,22310.0,22182.09,22230.41,14323.10701,-0.0019180519772469345,0.0991553270164296
2022-09-13 09:00:00,22230.48,22433.92,22227.05,22381.47,15723.12056,0.006772213022031231,0.1072621472543851
2022-09-13 10:00:00,22382.38,22596.0,22347.82,22531.18,15005.77133,0.0066667433114643146,0.11014081288551303
2022-09-13 11:00:00,22531.96,22713.92,22482.0,22522.74,20330.90707,-0.0003746621869407964,0.10506159986750419
2022-09-13 12:00:00,22522.74,22799.0,21342.0,21398.32,43966.86446,-0.05121305122408376,0.05294060078166396
2022-09-13 13:00:00,21398.32,21520.0,21171.22,21193.61,31232.82803,-0.009612693124287829,0.07351664301238969
2022-09-13 14:00:00,21196.25,21263.27,20850.76,21010.72,29149.42312,-0.0086669374837149,0.07640573142562168
2022-09-13 15:00:00,21009.74,21069.3,20751.0,20829.77,22904.39128,-0.00864957022001555,0.07671543096708788
2022-09-13 16:00:00,20829.77,20905.9,20678.07,20766.79,20307.33549,-0.003028137332759804,0.08197025432338734
2022-09-13 17:00:00,20766.79,20927.73,20723.37,20764.12,15811.75402,-0.00012857893090618294,0.0865058567339041
2022-09-13 18:00:00,20763.31,20790.41,20230.78,20246.35,20731.66373,-0.025251966789030623,0.0634042858499253
2022-09-13 19:00:00,20248.52,20346.0,20030.0,20283.58,19949.15336,0.001837161350707598,0.08176457775950574
2022-09-13 20:00:00,20284.89,20421.15,20224.1,20233.14,11263.72471,-0.0024898375810128302,0.08219793241368833
2022-09-13 21:00:00,20233.14,20281.0,19860.0,20131.58,12954.1903,-0.005032127774504878,0.08061949893514786
2022-09-13 22:00:00,20131.58,20265.0,20068.85,20224.16,12591.56219,0.00458820293782665,0.08988376697558564
2022-09-13 23:00:00,20224.16,20245.0,20098.87,20173.57,8478.20032,-0.002504597483371289,0.08638767217417787
2022-09-14 00:00:00,20173.62,20220.38,20042.15,20198.49,13176.18185,0.0012345172956204026,0.08974241930437543
2022-09-14 01:00:00,20198.49,20318.51,20182.36,20301.29,12836.82248,0.005076581688952846,0.0950024136303238
2022-09-14 02:00:00,20301.29,20541.48,20287.65,20444.29,14589.70824,0.007019195069646893,0.09951736332565275
2022-09-14 03:00:00,20444.29,20465.0,20300.11,20323.04,11762.31328,-0.005948408076818573,0.08924078980878747
2022-09-14 04:00:00,20323.04,20405.77,20282.09,20390.1,10126.54677,0.0032942711196347484,0.09540967900852593
2022-09-14 05:00:00,20390.1,20392.3,20297.57,20315.56,7967.9109,-0.003662394041411976,0.0903005241809236
2022-09-14 06:00:00,20314.81,20329.68,20218.15,20239.64,11707.64081,-0.0037440371979929514,0.08867551007198493
2022-09-14 07:00:00,20239.64,20329.53,20130.98,20243.89,12959.33484,0.00020996192849840557,0.09164019294309433
2022-09-14 08:00:00,20243.22,20419.83,20190.24,20384.88,15738.23668,0.0069404299441911,0.09921885162398603
2022-09-14 09:00:00,20383.97,20405.0,20311.93,20347.79,11044.67154,-0.001821143089855902,0.09366364599777555
2022-09-14 10:00:00,20347.79,20388.15,20310.06,20340.78,9752.5418,-0.0003445685149101384,0.09390147303111007
2022-09-14 11:00:00,20340.0,20362.08,20091.19,20225.35,15010.20751,-0.005690969857716711,0.08850956106540231
2022-09-14 12:00:00,20224.74,20347.91,20070.0,20309.11,23491.94453,0.00413278574416908,0.0961904219377363
2022-09-14 13:00:00,20309.08,20389.99,20182.44,20310.64,21260.29961,7.53328122759493e-05,0.09458631554180208
2022-09-14 14:00:00,20310.64,20316.76,20104.02,20293.6,21472.69767,-0.0008393212630175337,0.09363552479356052
2022-09-14 15:00:00,20292.56,20332.09,20150.0,20178.79,15945.50966,-0.005673512632471425,0.08852208514643678
2022-09-14 16:00:00,20178.16,20219.41,20108.58,20142.01,15114.49048,-0.0018243690701230816,0.09029003029419336
2022-09-14 17:00:00,20142.01,20238.71,20093.23,20105.17,12402.13835,-0.001830687779310371,0.09037554973225781
2022-09-14 18:00:00,20104.16,20132.93,19617.62,19777.83,26754.60983,-0.016415382519728402,0.07571636597244513
2022-09-14 19:00:00,19777.83,20002.59,19712.84,19952.11,17158.66278,0.008773288752420947,0.09496026942208324
2022-09-14 20:00:00,19951.83,19990.86,19892.85,19946.22,9336.1402,-0.00029525045498326536,0.09176403644997677
2022-09-14 21:00:00,19945.04,20229.15,19851.21,20201.81,9279.58394,0.01273255265410422,0.10483077082556846
2022-09-14 22:00:00,20202.83,20393.37,20133.46,20296.11,13572.672,0.004657037716083847,0.10217570367278128
2022-09-14 23:00:00,20296.22,20313.15,20188.36,20226.71,8365.53576,-0.003425233873228328,0.0947185788345486
2022-09-15 00:00:00,20227.17,20270.61,20140.5,20157.77,11767.68243,-0.003414186190711887,0.092338498995586
2022-09-15 01:00:00,20158.42,20199.0,19955.5,20194.61,12889.52135,0.0018259151125795052,0.09615343213279637
2022-09-15 02:00:00,20194.61,20197.23,20015.81,20098.45,9632.59859,-0.004773039454384208,0.09063064953238253
2022-09-15 03:00:00,20098.45,20107.99,19920.0,20023.59,14804.45755,-0.0037316191733350206,0.0897006506295206
2022-09-15 04:00:00,20023.59,20092.66,19955.43,20025.33,12367.63674,8.689372902430063e-05,0.09260038321338548
2022-09-15 05:00:00,20025.91,20195.0,20002.0,20145.89,11184.44909,0.006002325145223504,0.09928641432064467
2022-09-15 06:00:00,20145.82,20313.59,19980.0,20100.14,25071.88624,-0.0022735171497091527,0.09380019866545375
2022-09-15 07:00:00,20098.77,20330.24,20063.2,20204.23,19578.1281,0.0051652082104868356,0.09987335451130086
2022-09-15 08:00:00,20204.23,20225.0,20025.0,20149.31,15423.71112,-0.002721943795187041,0.09418837294621873
2022-09-15 09:00:00,20149.31,20199.75,20052.6,20132.4,11743.18989,-0.0008395870479843076,0.09444832517560009
2022-09-15 10:00:00,20133.01,20209.97,20102.8,20155.71,10188.51724,0.0011571653572762545,0.09622073459562941
2022-09-15 11:00:00,20154.89,20200.0,20085.97,20148.35,10585.32411,-0.0003652237557115331,0.09530892130627144
